kernel,backend,size,algorithm,trial,mean_best_ms,median_best_ms,std_best_ms,ci95_ms,min_best_ms,max_best_ms
matmul,sycl,4096,random,20,21.315481662750244,21.339136123657227,0.7472840562502061,0.46317145666848725,20.196864128112793,22.14860725402832
matmul,cuda,4096,bayesian,1,28.745593452453612,27.009103775024414,9.297602091395413,5.762713479803885,17.24448013305664,42.982383728027344
matmul,cuda,4096,bayesian,2,20.829536056518556,20.059328079223633,2.8672415171998797,1.7771347040451,17.24448013305664,26.447792053222656
matmul,cuda,4096,bayesian,3,19.750051164627074,19.784672260284424,2.4946301793313794,1.5461878041503658,15.753759860992432,23.424063682556152
matmul,cuda,4096,bayesian,4,19.203212594985963,19.048303604125977,2.2718868813245368,1.4081300777234698,15.753759860992432,23.424063682556152
matmul,cuda,4096,bayesian,5,18.320529556274415,19.048303604125977,1.625843875183289,1.0077084740210855,15.753759860992432,20.114672660827637
matmul,cuda,4096,bayesian,6,17.978774309158325,18.531647205352783,1.6781523867667272,1.0401296253940107,15.742559909820557,20.114672660827637
matmul,cuda,4096,bayesian,7,17.977531099319457,18.531647205352783,1.6768854958614463,1.0393443982757131,15.742559909820557,20.114672660827637
matmul,cuda,4096,bayesian,8,17.90516152381897,18.24722385406494,1.637530556313921,1.0149519540306235,15.739840030670166,20.114672660827637
matmul,cuda,4096,bayesian,9,17.842123317718507,17.936664581298828,1.6426115377451709,1.018101178948691,15.739840030670166,20.114672660827637
matmul,cuda,4096,bayesian,10,17.815116977691652,17.802696228027344,1.6344395652884045,1.0130361379445403,15.739840030670166,20.114672660827637
matmul,cuda,4096,bayesian,11,17.808089923858642,17.80060863494873,1.6282796046219505,1.009218154767944,15.739840030670166,20.114672660827637
matmul,cuda,4096,bayesian,12,17.742769861221312,17.474400520324707,1.6270724371171477,1.00846994459677,15.739840030670166,20.114672660827637
matmul,cuda,4096,bayesian,13,17.742336130142213,17.47430419921875,1.6267292608607038,1.0082572417493565,15.739840030670166,20.114672660827637
matmul,cuda,4096,bayesian,14,17.592715311050416,17.470255851745605,1.5693376152154743,0.9726855312441316,15.739840030670166,20.114672660827637
matmul,cuda,4096,bayesian,15,17.171195220947265,17.159247875213623,1.5051987094034875,0.9329318255607413,15.739840030670166,20.114672660827637
matmul,cuda,4096,bayesian,16,16.96242070198059,16.417455911636353,1.4300179812133684,0.8863343274635035,15.739840030670166,19.55518341064453
matmul,cuda,4096,bayesian,17,16.96242070198059,16.417455911636353,1.4300179812133684,0.8863343274635035,15.739840030670166,19.55518341064453
matmul,cuda,4096,bayesian,18,16.889372682571413,16.417455911636353,1.3219107330087312,0.8193287608271421,15.739840030670166,19.55518341064453
matmul,cuda,4096,bayesian,19,16.469820737838745,15.875992059707642,1.002423668526883,0.6213086267092925,15.530767917633057,18.3930721282959
matmul,cuda,4096,bayesian,20,16.43006548881531,15.84176778793335,1.0382475834061844,0.6435125191909199,15.416975975036621,18.3930721282959
matmul,cuda,4096,random,1,23.890265798568727,21.714696407318115,8.390239912989728,5.2003245750988984,15.811376094818115,37.04897689819336
matmul,cuda,4096,random,2,18.71598401069641,18.411648273468018,3.0879482629924637,1.9139301623320966,15.531231880187988,23.903568267822266
matmul,cuda,4096,random,3,18.71598401069641,18.411648273468018,3.0879482629924637,1.9139301623320966,15.531231880187988,23.903568267822266
matmul,cuda,4096,random,4,17.92926573753357,16.945087909698486,2.7093387377158122,1.6792655473650717,15.531231880187988,23.903568267822266
matmul,cuda,4096,random,5,16.881496000289918,16.23039984703064,1.4428396389746663,0.8942812732768592,15.531231880187988,19.525824546813965
matmul,cuda,4096,random,6,16.584817552566527,16.23039984703064,1.0152807790115517,0.6292775463482495,15.531231880187988,18.40379238128662
matmul,cuda,4096,random,7,16.56712317466736,16.23039984703064,0.9995220640857959,0.6195101936443643,15.531231880187988,18.40379238128662
matmul,cuda,4096,random,8,16.42256155014038,15.861631870269775,0.9866112963909457,0.6115080169219828,15.531231880187988,18.40379238128662
matmul,cuda,4096,random,9,16.38814878463745,15.833271980285645,1.0138585348733813,0.6283960302986229,15.416095733642578,18.40379238128662
matmul,cuda,4096,random,10,16.356919956207275,15.833271980285645,0.9475131176317725,0.5872747146622758,15.416095733642578,18.091504096984863
matmul,cuda,4096,random,11,16.18157916069031,15.833271980285645,0.8806437272716773,0.5458286371224533,15.416095733642578,18.091504096984863
matmul,cuda,4096,random,12,16.18157916069031,15.833271980285645,0.8806437272716773,0.5458286371224533,15.416095733642578,18.091504096984863
matmul,cuda,4096,random,13,16.18157916069031,15.833271980285645,0.8806437272716773,0.5458286371224533,15.416095733642578,18.091504096984863
matmul,cuda,4096,random,14,16.137755155563354,15.833271980285645,0.8284375451794295,0.5134709102252659,15.416095733642578,18.091504096984863
matmul,cuda,4096,random,15,15.914278316497803,15.833271980285645,0.4641835035990121,0.2877039162353695,15.416095733642578,16.856736183166504
matmul,cuda,4096,random,16,15.914278316497803,15.833271980285645,0.4641835035990121,0.2877039162353695,15.416095733642578,16.856736183166504
matmul,cuda,4096,random,17,15.914278316497803,15.833271980285645,0.4641835035990121,0.2877039162353695,15.416095733642578,16.856736183166504
matmul,cuda,4096,random,18,15.914278316497803,15.833271980285645,0.4641835035990121,0.2877039162353695,15.416095733642578,16.856736183166504
matmul,cuda,4096,random,19,15.736388683319092,15.812903881072998,0.17876564089172323,0.11080009214912553,15.416095733642578,15.947807788848877
matmul,cuda,4096,random,20,15.736388683319092,15.812903881072998,0.17876564089172323,0.11080009214912553,15.416095733642578,15.947807788848877
stencil,sycl,1024,bayesian,1,12.93317265510559,12.951988697052002,1.1588084283687152,0.7182369050672626,11.393406867980957,14.84379768371582
stencil,sycl,1024,bayesian,2,12.316586685180663,12.618090152740479,1.314133213956462,0.8145082045760395,10.216057777404785,13.931509017944336
stencil,sycl,1024,bayesian,3,12.203748512268067,12.584705829620361,1.2038797476713272,0.7461723981916759,10.216057777404785,13.605335712432861
stencil,sycl,1024,bayesian,4,11.588171005249023,11.537727117538452,1.2183194706226574,0.7551222312000464,10.102680683135986,13.456110954284668
stencil,sycl,1024,bayesian,5,11.261772775650025,10.982472658157349,1.0757170187893592,0.6667363158473818,10.102680683135986,13.03408145904541
stencil,sycl,1024,bayesian,6,11.115596723556518,10.890401124954224,0.99267018237995,0.6152633533644557,10.102680683135986,13.03408145904541
stencil,sycl,1024,bayesian,7,11.042738819122315,10.890401124954224,0.9543137816019025,0.5914898098606983,10.102680683135986,13.03408145904541
stencil,sycl,1024,bayesian,8,11.033893823623657,10.890401124954224,0.9614348602109863,0.5959035001098529,10.102680683135986,13.03408145904541
stencil,sycl,1024,bayesian,9,10.916549634933471,10.848670244216919,0.8034573071679231,0.4979879982978086,10.102680683135986,12.678793907165527
stencil,sycl,1024,bayesian,10,10.791101264953614,10.848670244216919,0.5582547993097196,0.346009909385626,10.102680683135986,11.734858512878418
stencil,sycl,1024,bayesian,11,10.707512760162354,10.601585149765015,0.6172062622107461,0.38254840464219364,9.95831298828125,11.734858512878418
stencil,sycl,1024,bayesian,12,10.707512760162354,10.601585149765015,0.6172062622107461,0.38254840464219364,9.95831298828125,11.734858512878418
stencil,sycl,1024,bayesian,13,10.582275342941283,10.601585149765015,0.6156557730055839,0.3815874014765335,9.581178188323975,11.424310207366943
stencil,sycl,1024,bayesian,14,10.494824123382568,10.424912929534912,0.5402512978671126,0.33485122358394,9.581178188323975,11.176127910614014
stencil,sycl,1024,bayesian,15,10.38787808418274,10.286516427993774,0.5379317908335821,0.33341357823009155,9.581178188323975,11.176127910614014
stencil,sycl,1024,bayesian,16,10.353436708450317,10.286516427993774,0.4953791292135402,0.307039165310626,9.581178188323975,11.176127910614014
stencil,sycl,1024,bayesian,17,10.28026204109192,10.187842845916748,0.516735344763479,0.3202758848451312,9.581178188323975,11.176127910614014
stencil,sycl,1024,bayesian,18,10.205602025985717,10.126955032348633,0.46919913360937077,0.29081263592312123,9.581178188323975,11.176127910614014
stencil,sycl,1024,bayesian,19,10.174819326400756,10.030496835708618,0.4827533640598315,0.29921363499335735,9.581178188323975,11.176127910614014
stencil,sycl,1024,bayesian,20,10.174819326400756,10.030496835708618,0.4827533640598315,0.29921363499335735,9.581178188323975,11.176127910614014
stencil,sycl,1024,random,1,13.179161787033081,13.249597311019897,1.2930554816528985,0.801444090745888,11.092803955078125,14.86190938949585
stencil,sycl,1024,random,2,11.744447469711304,11.499086856842041,1.0694080128486558,0.6628259534527271,10.352529525756836,13.562664031982422
stencil,sycl,1024,random,3,11.657277393341065,11.499086856842041,0.9855805121961942,0.6108691302590055,10.352529525756836,13.562664031982422
stencil,sycl,1024,random,4,11.322643852233886,11.189918279647827,0.7892357740648464,0.48917340075846855,10.352529525756836,12.623199462890625
stencil,sycl,1024,random,5,11.184167337417602,11.189918279647827,0.6045800701559828,0.37472260972890997,10.352529525756836,12.09046220779419
stencil,sycl,1024,random,6,10.984742689132691,10.80517029762268,0.5679151044286205,0.3519974285309364,10.352529525756836,12.09046220779419
stencil,sycl,1024,random,7,10.984742689132691,10.80517029762268,0.5679151044286205,0.3519974285309364,10.352529525756836,12.09046220779419
stencil,sycl,1024,random,8,10.929735898971558,10.80517029762268,0.5119513189720204,0.31731071493947544,10.352529525756836,12.09046220779419
stencil,sycl,1024,random,9,10.927040481567383,10.80517029762268,0.5099280969539488,0.3160567089407709,10.352529525756836,12.09046220779419
stencil,sycl,1024,random,10,10.922655820846558,10.80517029762268,0.5141592777844763,0.31867922198960685,10.352529525756836,12.09046220779419
stencil,sycl,1024,random,11,10.870628356933594,10.66739797592163,0.5213025862868467,0.32310669046936724,10.352529525756836,12.09046220779419
stencil,sycl,1024,random,12,10.841998052597045,10.66739797592163,0.48729874086473907,0.3020308887246899,10.352529525756836,12.013812065124512
stencil,sycl,1024,random,13,10.830379819869995,10.66739797592163,0.49574904890245286,0.3072684439092138,10.352529525756836,12.013812065124512
stencil,sycl,1024,random,14,10.768667078018188,10.66739797592163,0.5786967995598509,0.35867999240677473,9.841089248657227,12.013812065124512
stencil,sycl,1024,random,15,10.453080892562866,10.50663447380066,0.4792277938946582,0.29702846396591137,9.736336708068848,11.176599502563477
stencil,sycl,1024,random,16,10.44689211845398,10.50663447380066,0.4759845719789027,0.29501829419652364,9.736336708068848,11.176599502563477
stencil,sycl,1024,random,17,10.429300117492676,10.438234090805054,0.46890865263937653,0.29063259395262636,9.736336708068848,11.176599502563477
stencil,sycl,1024,random,18,10.388059854507446,10.404438257217407,0.4875696055305369,0.3021987723838799,9.736336708068848,11.176599502563477
stencil,sycl,1024,random,19,10.374984216690063,10.404438257217407,0.4821247959526808,0.2988240444442625,9.736336708068848,11.176599502563477
stencil,sycl,1024,random,20,10.374984216690063,10.404438257217407,0.4821247959526808,0.2988240444442625,9.736336708068848,11.176599502563477
stencil,cuda,1024,bayesian,1,10.433663988113404,10.412168264389038,2.5432769010275327,1.5763393546373599,6.099136114120483,14.3777756690979
stencil,cuda,1024,bayesian,2,7.845406413078308,7.368175983428955,1.399104307347047,0.8671738338923085,6.099136114120483,9.81438398361206
stencil,cuda,1024,bayesian,3,7.319996738433838,6.890920042991638,1.0986755620856317,0.6809661684082406,6.099136114120483,9.477359771728516
stencil,cuda,1024,bayesian,4,7.056483197212219,6.883304119110107,0.787467640073368,0.488077499956667,6.099136114120483,9.034623622894287
stencil,cuda,1024,bayesian,5,7.056483197212219,6.883304119110107,0.787467640073368,0.488077499956667,6.099136114120483,9.034623622894287
stencil,cuda,1024,bayesian,6,7.056483197212219,6.883304119110107,0.787467640073368,0.488077499956667,6.099136114120483,9.034623622894287
stencil,cuda,1024,bayesian,7,6.900499248504639,6.8054399490356445,0.48508883653953366,0.3006611758332634,6.099136114120483,7.826848030090332
stencil,cuda,1024,bayesian,8,6.860641670227051,6.778648018836975,0.5095485793471124,0.315821481491022,6.099136114120483,7.826848030090332
stencil,cuda,1024,bayesian,9,6.533838438987732,6.626335978507996,0.6953780617331413,0.4309997879580205,5.514303922653198,7.826848030090332
stencil,cuda,1024,bayesian,10,6.300212836265564,6.460240006446838,0.598390056733394,0.37088599966108055,5.490592002868652,6.976144075393677
stencil,cuda,1024,bayesian,11,6.149260830879212,6.252872109413147,0.5993290816217062,0.37146801331670426,5.466624021530151,6.960912227630615
stencil,cuda,1024,bayesian,12,6.149260830879212,6.252872109413147,0.5993290816217062,0.37146801331670426,5.466624021530151,6.960912227630615
stencil,cuda,1024,bayesian,13,6.149260830879212,6.252872109413147,0.5993290816217062,0.37146801331670426,5.466624021530151,6.960912227630615
stencil,cuda,1024,bayesian,14,6.149260830879212,6.252872109413147,0.5993290816217062,0.37146801331670426,5.466624021530151,6.960912227630615
stencil,cuda,1024,bayesian,15,6.005547213554382,5.824648022651672,0.5536420133416179,0.34315087502208497,5.466624021530151,6.751600027084351
stencil,cuda,1024,bayesian,16,5.923310399055481,5.567199945449829,0.5485026423078627,0.3399654598534424,5.466624021530151,6.751600027084351
stencil,cuda,1024,bayesian,17,5.923310399055481,5.567199945449829,0.5485026423078627,0.3399654598534424,5.466624021530151,6.751600027084351
stencil,cuda,1024,bayesian,18,5.899060821533203,5.567199945449829,0.5754427319798768,0.35666310042506005,5.227440118789673,6.751600027084351
stencil,cuda,1024,bayesian,19,5.802351999282837,5.53057599067688,0.6110726977922832,0.3787467820296026,5.227440118789673,6.751600027084351
stencil,cuda,1024,bayesian,20,5.802351999282837,5.53057599067688,0.6110726977922832,0.3787467820296026,5.227440118789673,6.751600027084351
stencil,cuda,1024,random,1,10.318304085731507,9.734872102737427,2.1979017718992044,1.3622736318141848,7.13319993019104,13.022016048431396
stencil,cuda,1024,random,2,9.78506405353546,9.388240098953247,1.9786847395400826,1.2264015074792836,7.13319993019104,12.74182415008545
stencil,cuda,1024,random,3,9.052136039733886,8.679912090301514,1.8736976697703696,1.1613298474727802,7.13319993019104,12.627295970916748
stencil,cuda,1024,random,4,8.149204850196838,8.260128259658813,1.710603401356828,1.0602429726176732,5.587568044662476,11.647151947021484
stencil,cuda,1024,random,5,7.5055008172988895,7.4722959995269775,1.322955110687174,0.8199760728186005,5.587568044662476,9.14907169342041
stencil,cuda,1024,random,6,7.2253584384918215,7.151695966720581,1.2567078732249692,0.778915609639979,5.36628794670105,8.922080039978027
stencil,cuda,1024,random,7,7.025556802749634,7.151695966720581,1.0037511146728586,0.6221313863546216,5.36628794670105,8.372496128082275
stencil,cuda,1024,random,8,6.903179240226746,6.91484808921814,0.933377208481702,0.578513187398834,5.36628794670105,8.372496128082275
stencil,cuda,1024,random,9,6.870680022239685,6.885576009750366,0.9220432877243332,0.5714883505338574,5.36628794670105,8.372496128082275
stencil,cuda,1024,random,10,6.870680022239685,6.885576009750366,0.9220432877243332,0.5714883505338574,5.36628794670105,8.372496128082275
stencil,cuda,1024,random,11,6.753067207336426,6.635599970817566,0.8815778544477515,0.5464076151445819,5.36628794670105,8.372496128082275
stencil,cuda,1024,random,12,6.753067207336426,6.635599970817566,0.8815778544477515,0.5464076151445819,5.36628794670105,8.372496128082275
stencil,cuda,1024,random,13,6.476975965499878,6.497007966041565,0.5969528012736147,0.3699951794979272,5.36628794670105,7.164911985397339
stencil,cuda,1024,random,14,6.476975965499878,6.497007966041565,0.5969528012736147,0.3699951794979272,5.36628794670105,7.164911985397339
stencil,cuda,1024,random,15,6.476975965499878,6.497007966041565,0.5969528012736147,0.3699951794979272,5.36628794670105,7.164911985397339
stencil,cuda,1024,random,16,6.476975965499878,6.497007966041565,0.5969528012736147,0.3699951794979272,5.36628794670105,7.164911985397339
stencil,cuda,1024,random,17,6.476975965499878,6.497007966041565,0.5969528012736147,0.3699951794979272,5.36628794670105,7.164911985397339
stencil,cuda,1024,random,18,6.3300800085067745,6.373216152191162,0.6201648370227306,0.38438214830883316,5.36628794670105,7.164911985397339
stencil,cuda,1024,random,19,6.3300800085067745,6.373216152191162,0.6201648370227306,0.38438214830883316,5.36628794670105,7.164911985397339
stencil,cuda,1024,random,20,6.3300800085067745,6.373216152191162,0.6201648370227306,0.38438214830883316,5.36628794670105,7.164911985397339
stencil,sycl,2048,bayesian,1,43.010749626159665,43.107038497924805,0.2617558528513759,0.16223795843448463,42.61269569396973,43.28188133239746
stencil,sycl,2048,bayesian,2,38.90660915374756,42.93544960021973,5.78512176366197,3.5856556176581,29.222851753234863,43.28188133239746
stencil,sycl,2048,bayesian,3,36.32017498016357,35.19376754760742,5.234637923867242,3.24446219888025,29.222851753234863,43.28188133239746
stencil,sycl,2048,bayesian,4,33.757598304748534,33.73019218444824,4.0269135484610725,2.4959068757306535,29.222851753234863,43.15443229675293
stencil,sycl,2048,bayesian,5,30.899932289123534,29.805583477020264,3.0656130336443406,1.9000866437588444,28.918941497802734,38.2607479095459
stencil,sycl,2048,bayesian,6,30.168672561645508,29.805583477020264,1.7770360010578037,1.1014183245021687,28.650959014892578,34.556800842285156
stencil,sycl,2048,bayesian,7,29.7440336227417,29.449363231658936,1.0163692812556724,0.6299522070288561,28.62126064300537,31.680686950683594
stencil,sycl,2048,bayesian,8,29.71344871520996,29.449363231658936,1.0169678480813067,0.6303232025910172,28.62126064300537,31.680686950683594
stencil,sycl,2048,bayesian,9,29.694402122497557,29.449363231658936,1.0317674653763682,0.6394961004246552,28.62126064300537,31.680686950683594
stencil,sycl,2048,bayesian,10,29.694402122497557,29.449363231658936,1.0317674653763682,0.6394961004246552,28.62126064300537,31.680686950683594
stencil,sycl,2048,bayesian,11,29.32326421737671,28.99708318710327,0.778317114698688,0.48240594557032074,28.62126064300537,31.128928184509277
stencil,sycl,2048,bayesian,12,29.279926776885986,28.965455532073975,0.7664334305065712,0.47504036179824016,28.61091709136963,31.128928184509277
stencil,sycl,2048,bayesian,13,29.21630802154541,28.965455532073975,0.7566215023200978,0.468958865702017,28.60966205596924,31.128928184509277
stencil,sycl,2048,bayesian,14,29.20361785888672,28.965455532073975,0.7212141984997995,0.4470131914299832,28.60966205596924,31.002026557922363
stencil,sycl,2048,bayesian,15,29.13363161087036,28.872905254364014,0.7683094407610886,0.47620312500058926,28.368183135986328,31.002026557922363
stencil,sycl,2048,bayesian,16,29.085511302948,28.872905254364014,0.8116275550958628,0.5030519704279186,28.270517349243164,31.002026557922363
stencil,sycl,2048,bayesian,17,29.031582736968993,28.872905254364014,0.8727672150895736,0.5409467242938053,27.92957305908203,31.002026557922363
stencil,sycl,2048,bayesian,18,28.802323436737062,28.74606466293335,0.6736848547655888,0.4175541989789241,27.92957305908203,29.83119487762451
stencil,sycl,2048,bayesian,19,28.75302743911743,28.74606466293335,0.641699590374754,0.3977295267195317,27.92957305908203,29.83119487762451
stencil,sycl,2048,bayesian,20,28.6589075088501,28.610830783843994,0.6174803075540289,0.3827182597057131,27.92957305908203,29.83119487762451
stencil,sycl,2048,random,1,42.95441932678223,43.11971187591553,0.33751595745530794,0.20919455775340723,42.43708419799805,43.34537315368652
stencil,sycl,2048,random,2,36.381368255615236,35.28478717803955,5.680474577470572,3.520794619675962,29.255637168884277,43.26240348815918
stencil,sycl,2048,random,3,33.652345752716066,31.482905864715576,5.557670394839554,3.4446797987073383,28.453539848327637,43.26240348815918
stencil,sycl,2048,random,4,30.896139240264894,30.302898406982422,2.506761216989332,1.553706699188925,28.453539848327637,35.622764587402344
stencil,sycl,2048,random,5,30.56559772491455,30.302898406982422,2.179816819456301,1.351064462159486,28.453539848327637,35.622764587402344
stencil,sycl,2048,random,6,30.063925075531007,29.840731620788574,1.5882837926644584,0.9844284936878632,28.453539848327637,32.55050849914551
stencil,sycl,2048,random,7,29.54685297012329,29.106056690216064,1.3771270015660244,0.8535521586443131,28.011539459228516,32.4799919128418
stencil,sycl,2048,random,8,29.276797389984132,28.823567390441895,1.0735518085810065,0.665394304656579,28.011539459228516,31.070332527160645
stencil,sycl,2048,random,9,29.276797389984132,28.823567390441895,1.0735518085810065,0.665394304656579,28.011539459228516,31.070332527160645
stencil,sycl,2048,random,10,29.276797389984132,28.823567390441895,1.0735518085810065,0.665394304656579,28.011539459228516,31.070332527160645
stencil,sycl,2048,random,11,29.142619037628172,28.823567390441895,0.8931774926928076,0.5535971454147035,28.011539459228516,30.532418251037598
stencil,sycl,2048,random,12,29.142619037628172,28.823567390441895,0.8931774926928076,0.5535971454147035,28.011539459228516,30.532418251037598
stencil,sycl,2048,random,13,29.142619037628172,28.823567390441895,0.8931774926928076,0.5535971454147035,28.011539459228516,30.532418251037598
stencil,sycl,2048,random,14,28.993126010894777,28.823567390441895,0.7536663862461227,0.4671272657834056,28.011539459228516,30.532418251037598
stencil,sycl,2048,random,15,28.826805591583252,28.716099739074707,0.5293409720946386,0.32808893361067104,28.011539459228516,29.728549003601074
stencil,sycl,2048,random,16,28.68897714614868,28.595988273620605,0.4824190763825126,0.29900644134436255,28.011539459228516,29.728549003601074
stencil,sycl,2048,random,17,28.67993860244751,28.595988273620605,0.47842456531762395,0.2965306177360192,28.011539459228516,29.728549003601074
stencil,sycl,2048,random,18,28.663372898101805,28.578632354736328,0.47738127356371246,0.29588397880755846,28.011539459228516,29.728549003601074
stencil,sycl,2048,random,19,28.635556316375734,28.578632354736328,0.4992374024704599,0.30943054785075375,28.011539459228516,29.728549003601074
stencil,sycl,2048,random,20,28.426999282836913,28.49744462966919,0.22067206293329072,0.1367739616280943,28.011539459228516,28.65062713623047
stencil,cuda,2048,bayesian,1,21.266168117523193,22.753040313720703,3.857685339602821,2.391018145199473,15.753520011901855,25.306848526000977
stencil,cuda,2048,bayesian,2,18.746836853027343,18.060680389404297,2.7306597611587513,1.692480454605676,15.753520011901855,24.459360122680664
stencil,cuda,2048,bayesian,3,17.778964900970458,16.886112213134766,2.1356186519035654,1.3236701540964968,15.753520011901855,23.128640174865723
stencil,cuda,2048,bayesian,4,17.68287048339844,16.886112213134766,2.000121234557724,1.2396879847433766,15.753520011901855,22.609936714172363
stencil,cuda,2048,bayesian,5,17.610916805267333,16.886112213134766,1.9805469343055844,1.2275557077528259,15.753520011901855,22.609936714172363
stencil,cuda,2048,bayesian,6,17.088643264770507,16.886112213134766,0.9816476292901953,0.6084315041792805,15.753520011901855,19.45019245147705
stencil,cuda,2048,bayesian,7,16.728942394256592,16.774735927581787,0.6434659289703146,0.3988243147234145,15.627455711364746,17.774431228637695
stencil,cuda,2048,bayesian,8,16.706382274627686,16.748783588409424,0.6378906545920295,0.3953687238627255,15.627455711364746,17.774431228637695
stencil,cuda,2048,bayesian,9,16.628644704818726,16.74123191833496,0.6760919355127843,0.41904612308284733,15.627455711364746,17.774431228637695
stencil,cuda,2048,bayesian,10,16.592273473739624,16.667783737182617,0.636058615804149,0.39423321445775616,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,11,16.59163193702698,16.664576053619385,0.6360664069415409,0.39423804345474156,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,12,16.58988137245178,16.655823230743408,0.6361205816003479,0.39427162125614695,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,13,16.58988137245178,16.655823230743408,0.6361205816003479,0.39427162125614695,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,14,16.58470058441162,16.655823230743408,0.6416976653978891,0.39772833360650983,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,15,16.454930973052978,16.54924774169922,0.637982031300317,0.3954253597332879,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,16,16.454930973052978,16.54924774169922,0.637982031300317,0.3954253597332879,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,17,16.454930973052978,16.54924774169922,0.637982031300317,0.3954253597332879,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,18,16.454930973052978,16.54924774169922,0.637982031300317,0.3954253597332879,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,19,16.454930973052978,16.54924774169922,0.637982031300317,0.3954253597332879,15.627455711364746,17.557615280151367
stencil,cuda,2048,bayesian,20,16.312830257415772,16.39628028869629,0.5189321205538241,0.3216374605863478,15.627455711364746,17.13576030731201
stencil,cuda,2048,random,1,21.85239028930664,23.600200176239014,2.9344504312043935,1.8187912205199477,17.35806369781494,24.411952018737793
stencil,cuda,2048,random,2,20.344111919403076,20.095463752746582,3.119881255884156,1.9337224363806644,16.77734375,23.907360076904297
stencil,cuda,2048,random,3,19.583041667938232,17.919600009918213,3.0749625057799586,1.9058815066251351,16.363536834716797,23.907360076904297
stencil,cuda,2048,random,4,18.249769687652588,17.440608024597168,2.1841319597412996,1.35373901381734,16.363536834716797,22.71448040008545
stencil,cuda,2048,random,5,17.325385761260986,16.86191177368164,1.559343510792373,0.9664911211466212,16.305312156677246,21.61953639984131
stencil,cuda,2048,random,6,16.841916942596434,16.7810959815979,0.3942644078523,0.24436761171356516,16.305312156677246,17.638848304748535
stencil,cuda,2048,random,7,16.841916942596434,16.7810959815979,0.3942644078523,0.24436761171356516,16.305312156677246,17.638848304748535
stencil,cuda,2048,random,8,16.79929609298706,16.7810959815979,0.3132571341592131,0.19415878329904945,16.305312156677246,17.2423677444458
stencil,cuda,2048,random,9,16.675734519958496,16.691440105438232,0.3244149451631242,0.2010744662079631,16.189807891845703,17.212639808654785
stencil,cuda,2048,random,10,16.675734519958496,16.691440105438232,0.3244149451631242,0.2010744662079631,16.189807891845703,17.212639808654785
stencil,cuda,2048,random,11,16.675734519958496,16.691440105438232,0.3244149451631242,0.2010744662079631,16.189807891845703,17.212639808654785
stencil,cuda,2048,random,12,16.461646604537965,16.351232528686523,0.3508556412285814,0.21746257941543418,15.880992412567139,16.97755241394043
stencil,cuda,2048,random,13,16.461646604537965,16.351232528686523,0.3508556412285814,0.21746257941543418,15.880992412567139,16.97755241394043
stencil,cuda,2048,random,14,16.461646604537965,16.351232528686523,0.3508556412285814,0.21746257941543418,15.880992412567139,16.97755241394043
stencil,cuda,2048,random,15,16.461646604537965,16.351232528686523,0.3508556412285814,0.21746257941543418,15.880992412567139,16.97755241394043
stencil,cuda,2048,random,16,16.43271861076355,16.351232528686523,0.33701380079678767,0.2088833178319111,15.880992412567139,16.97755241394043
stencil,cuda,2048,random,17,16.43271861076355,16.351232528686523,0.33701380079678767,0.2088833178319111,15.880992412567139,16.97755241394043
stencil,cuda,2048,random,18,16.426235342025755,16.33442449569702,0.33963199574233327,0.21050609187161898,15.880992412567139,16.97755241394043
stencil,cuda,2048,random,19,16.426235342025755,16.33442449569702,0.33963199574233327,0.21050609187161898,15.880992412567139,16.97755241394043
stencil,cuda,2048,random,20,16.422620916366576,16.31881618499756,0.34125034092317796,0.21150915260673694,15.880992412567139,16.97755241394043
stencil,sycl,4096,bayesian,1,120.21328468322754,124.36652374267578,14.153423708350848,8.772382899131815,93.56326675415039,133.34848022460938
stencil,sycl,4096,bayesian,2,100.76770782470703,104.73046493530273,15.960062339934877,9.892149124124263,73.41968536376953,118.67985153198242
stencil,sycl,4096,bayesian,3,94.62402420043945,96.409423828125,15.66328369168192,9.708203812204745,73.41968536376953,115.92881393432617
stencil,sycl,4096,bayesian,4,85.24740524291992,80.85298538208008,12.872563436821205,7.978497477930557,72.54948425292969,110.69591522216797
stencil,sycl,4096,bayesian,5,80.65748443603516,76.54245376586914,9.284623039589508,5.754668980150993,72.54948425292969,99.25558090209961
stencil,sycl,4096,bayesian,6,79.59200744628906,76.54245376586914,8.185308331965313,5.073306665233746,72.54948425292969,99.25558090209961
stencil,sycl,4096,bayesian,7,75.89879722595215,73.96899795532227,4.297572169066728,2.6636628267874114,72.17302703857422,84.02028274536133
stencil,sycl,4096,bayesian,8,74.77748107910156,73.3407154083252,3.2891873550487802,2.038659443823899,72.17302703857422,82.90849685668945
stencil,sycl,4096,bayesian,9,74.58673629760742,73.3407154083252,2.845352471693559,1.763567733082119,72.17302703857422,81.3526840209961
